Employee_ID,Age,Gender,Department,Job_Role,Work_Experience,Work_Hours_per_Week,Remote_Work,Workload_Score,Job_Satisfaction,Sleep_Hours,Physical_Activity_Hrs,Caffeine_Intake,Stress_Level,Mental_Health_Score
E1494,39,Male,Marketing,Developer,17,51,Yes,4,8,8.4,1.7,2,3.6,68.9
E1495,51,Female,HR,Developer,14,52,No,8,2,7.3,1.7,6,9.1,40.0
E1496,39,Male,HR,Executive,18,69,No,3,3,7.5,1.1,1,3.9,69.1
E1497,52,Female,Marketing,Team Lead,27,51,No,8,6,8.5,1.6,4,5.3,56.4
E1498,59,Female,HR,Intern,1,34,Yes,3,7,6.2,1.0,1,4.6,64.2
E1499,53,Female,IT,Executive,22,60,Yes,7,4,7.3,1.9,1,6.2,48.5
E1500,32,Female,HR,Analyst,16,42,No,6,1,7.7,0.4,4,6.8,45.1
E1501,46,Female,Sales,Intern,3,57,No,6,7,6.3,1.8,1,4.3,73.0
E1502,54,Female,HR,Executive,23,49,No,8,9,4.4,0.5,6,4.9,62.7
E1503,59,Male,Sales,Team Lead,21,62,No,7,1,7.9,0.2,4,5.6,52.7
E1504,29,Female,HR,Manager,9,45,Yes,9,1,4.2,0.9,5,8.6,40.0
E1505,32,Male,HR,Manager,23,58,No,7,1,7.6,1.2,5,5.9,57.4
E1506,43,Female,Marketing,Analyst,4,52,Yes,7,7,8.6,0.5,3,3.9,70.6
E1507,45,Male,IT,Manager,21,53,Yes,4,9,5.7,1.1,2,4.1,64.9
E1508,38,Female,IT,Executive,5,63,Yes,5,3,4.5,1.6,5,5.3,60.7
E1509,33,Male,Finance,Analyst,11,36,Yes,3,8,5.2,0.5,5,2.2,80.7
E1510,53,Female,Marketing,Intern,21,67,No,7,9,6.8,1.2,1,3.4,76.9
E1511,36,Male,Marketing,Team Lead,26,66,No,7,3,8.7,0.7,4,6.9,44.1
E1512,37,Female,IT,Analyst,9,33,No,7,3,6.6,1.1,0,6.4,48.0
E1513,43,Female,Marketing,Intern,26,63,Yes,6,1,4.6,1.3,1,6.6,48.8
E1514,49,Male,IT,Analyst,3,51,Yes,7,2,7.1,0.7,1,6.8,49.8
E1515,41,Female,Marketing,Developer,6,34,Yes,3,7,7.7,2.0,6,3.3,80.7
E1516,54,Female,HR,Developer,24,52,No,9,3,6.0,1.1,4,7.0,44.1
E1517,31,Female,IT,Analyst,11,44,Yes,9,7,7.6,1.6,0,5.8,52.4
E1518,53,Male,IT,Manager,9,60,No,7,5,5.6,1.5,0,6.8,43.1
E1519,54,Male,Sales,Developer,29,38,Yes,3,8,7.9,1.7,3,3.6,66.8
E1520,23,Male,Marketing,Team Lead,15,54,Yes,4,5,5.7,0.3,1,3.8,66.6
E1521,54,Male,Marketing,Intern,23,54,No,9,3,5.3,0.4,6,8.9,40.0
E1522,54,Female,IT,Executive,28,50,No,5,9,8.4,1.0,2,5.4,60.0
E1523,34,Male,HR,Developer,3,38,Yes,6,7,6.7,1.7,5,4.5,61.3
E1524,51,Female,HR,Analyst,1,67,No,3,5,5.4,0.4,1,3.9,71.2
E1525,54,Male,HR,Manager,20,51,No,9,7,8.7,1.9,2,5.0,57.4
E1526,34,Female,Marketing,Executive,29,52,No,9,9,7.5,0.3,2,4.9,58.6
E1527,47,Female,Sales,Intern,22,33,No,8,5,5.1,0.4,4,7.0,40.8
E1528,43,Female,IT,Intern,19,58,No,4,7,7.1,0.3,1,6.0,56.0
E1529,23,Male,Finance,Developer,14,44,Yes,5,9,8.4,1.2,4,4.1,72.0
E1530,59,Male,Sales,Intern,17,30,No,5,1,7.5,1.8,3,5.6,53.0
E1531,47,Male,Finance,Intern,22,59,Yes,5,4,5.2,0.5,2,5.1,56.8
E1532,36,Male,Sales,Manager,14,58,No,3,1,7.2,1.1,0,4.4,66.7
E1533,55,Male,HR,Manager,17,49,Yes,4,8,7.1,0.4,2,4.5,69.2
E1534,32,Male,Marketing,Manager,25,62,Yes,7,3,8.1,1.3,3,5.9,57.6
E1535,24,Male,Finance,Analyst,27,65,No,8,2,4.9,0.2,2,8.0,40.0
E1536,27,Female,Sales,Intern,14,51,Yes,4,4,7.5,1.0,4,4.3,65.0
E1537,30,Male,Marketing,Intern,12,42,Yes,4,3,4.1,1.3,1,7.5,40.0
E1538,27,Female,Finance,Intern,16,36,No,9,5,7.5,1.2,0,6.2,49.2
E1539,30,Male,IT,Team Lead,1,37,No,4,8,8.8,0.3,4,2.5,80.3
E1540,52,Female,Sales,Manager,13,57,No,3,8,4.9,0.3,5,3.0,72.0
E1541,53,Female,IT,Executive,6,38,Yes,8,7,5.6,1.3,1,6.4,47.2
E1542,33,Female,HR,Developer,17,54,No,3,8,6.9,1.6,0,4.4,65.5
E1543,29,Female,IT,Executive,12,45,Yes,8,5,7.7,1.8,3,6.6,42.6
E1544,29,Male,IT,Analyst,23,39,Yes,8,6,5.7,1.6,2,6.9,46.2
E1545,49,Female,Sales,Analyst,19,40,No,9,8,7.3,1.9,0,6.4,51.9
E1546,41,Male,HR,Intern,6,60,No,3,1,8.5,0.8,6,3.2,76.1
E1547,28,Male,IT,Executive,7,41,Yes,8,6,7.6,0.7,5,5.9,51.3
E1548,32,Female,Marketing,Intern,1,60,No,4,6,7.6,0.1,3,3.7,73.9
E1549,41,Female,Finance,Team Lead,1,43,Yes,3,5,5.9,0.9,1,4.0,72.2
E1550,37,Male,IT,Analyst,29,61,Yes,8,4,8.6,1.3,6,5.5,57.0
E1551,25,Female,HR,Analyst,5,46,Yes,5,1,5.4,1.6,0,7.1,43.6
E1552,27,Female,IT,Executive,6,64,No,3,8,5.0,0.5,3,3.5,70.1
E1553,43,Male,Finance,Analyst,16,30,No,9,6,5.8,1.0,1,6.7,45.2
E1554,47,Male,HR,Team Lead,25,58,No,6,3,7.3,1.3,6,5.7,57.6
E1555,24,Male,Sales,Team Lead,16,33,No,3,3,8.3,1.1,6,3.6,76.7
E1556,35,Male,HR,Team Lead,14,52,No,3,6,4.7,0.5,4,2.3,80.4
E1557,32,Male,Sales,Developer,1,57,Yes,3,7,8.1,1.6,2,3.4,72.3
E1558,39,Male,HR,Team Lead,13,45,Yes,8,8,8.1,0.3,3,5.3,55.7
E1559,33,Male,Finance,Team Lead,20,41,Yes,3,5,6.9,1.8,6,4.4,63.5
E1560,44,Female,Finance,Developer,10,50,No,6,6,7.8,1.9,4,5.0,56.2
E1561,33,Female,HR,Intern,24,46,No,7,1,4.9,0.7,5,6.3,50.9
E1562,34,Other,IT,Manager,10,69,Yes,3,6,4.8,0.8,5,3.3,69.8
E1563,46,Male,Finance,Analyst,9,42,Yes,5,9,8.3,1.5,1,4.7,60.8
E1564,40,Female,Sales,Team Lead,13,61,Yes,6,4,6.5,0.9,6,6.0,51.8
E1565,57,Female,Sales,Analyst,3,66,No,7,1,5.2,0.1,6,8.1,40.0
E1566,29,Female,Marketing,Executive,27,44,Yes,8,9,7.4,1.8,0,5.9,50.5
E1567,50,Male,Sales,Analyst,18,41,Yes,3,4,8.5,0.9,6,2.9,73.4
E1568,53,Female,Marketing,Intern,20,44,No,7,2,7.2,0.4,2,6.3,52.9
E1569,39,Male,HR,Developer,2,63,No,5,1,5.7,1.1,1,6.9,49.1
E1570,27,Male,HR,Analyst,17,35,Yes,6,3,6.4,0.4,3,5.2,56.0
E1571,39,Female,HR,Analyst,28,46,Yes,6,7,7.8,0.4,6,4.2,74.7
E1572,40,Female,IT,Analyst,19,49,No,8,2,4.3,1.1,2,7.2,40.0
E1573,43,Male,IT,Manager,23,38,Yes,8,9,5.1,0.8,6,4.8,60.3
E1574,58,Female,Marketing,Manager,13,34,No,8,2,6.3,1.1,4,7.2,43.9
E1575,53,Female,Sales,Executive,13,52,No,7,5,7.0,2.0,2,5.3,59.4
E1576,24,Female,Sales,Developer,1,62,Yes,3,8,5.7,1.7,4,2.9,75.8
E1577,49,Female,HR,Analyst,2,67,Yes,4,8,5.5,0.0,1,4.0,71.3
E1578,31,Male,Finance,Analyst,1,43,Yes,6,3,4.2,0.1,6,7.4,44.4
E1579,56,Other,IT,Analyst,24,46,Yes,4,2,4.2,1.2,0,6.5,48.0
E1580,50,Female,IT,Analyst,5,48,No,9,9,5.4,1.3,5,6.1,50.7
E1581,36,Male,HR,Manager,24,62,No,6,3,6.7,1.8,2,7.5,40.0
E1582,54,Female,IT,Intern,3,30,Yes,8,8,6.8,1.3,0,6.1,48.1
E1583,28,Female,HR,Intern,29,42,Yes,3,2,6.5,0.5,0,5.6,52.8
E1584,33,Female,Marketing,Executive,28,56,Yes,3,3,6.0,0.9,5,4.5,65.6
E1585,51,Female,Sales,Team Lead,7,35,Yes,6,1,5.3,1.6,2,6.4,48.8
E1586,42,Female,Finance,Developer,24,35,No,7,6,6.0,1.8,6,6.1,50.5
E1587,52,Female,Sales,Intern,22,62,Yes,9,7,4.7,0.5,2,7.5,40.0
E1588,45,Female,Sales,Analyst,13,59,No,8,4,4.6,1.1,0,7.2,40.8
E1589,41,Female,Marketing,Intern,29,64,Yes,3,1,5.5,0.3,3,4.7,62.3
E1590,58,Male,IT,Executive,23,52,No,9,3,9.0,1.0,3,5.7,54.0
E1591,25,Female,Finance,Team Lead,28,39,No,9,9,5.6,0.2,2,4.4,64.8
E1592,49,Male,IT,Intern,18,48,Yes,3,5,8.7,1.9,0,3.6,69.9
E1593,41,Female,Sales,Executive,24,57,Yes,5,6,6.0,1.3,0,5.5,54.0
E1594,45,Female,HR,Manager,21,52,Yes,9,4,6.2,1.7,1,5.0,60.0
E1595,53,Female,Sales,Team Lead,7,33,Yes,3,1,8.0,2.0,0,4.3,67.5
E1596,57,Female,IT,Executive,1,49,No,5,5,4.5,0.4,5,4.6,61.7
E1597,55,Female,Sales,Intern,5,48,No,3,5,4.9,1.4,3,4.7,55.2
E1598,57,Male,HR,Manager,17,56,No,3,5,8.9,1.8,1,2.9,72.7
E1599,23,Female,Marketing,Executive,28,63,No,9,6,6.5,1.2,6,5.4,60.0
E1600,36,Male,IT,Executive,29,33,Yes,7,2,4.2,1.3,5,6.6,50.2
E1601,55,Male,Sales,Intern,8,67,No,7,1,4.2,0.8,6,6.8,47.5
E1602,57,Male,IT,Team Lead,15,36,No,8,2,8.5,1.3,3,6.9,46.3
E1603,27,Female,Marketing,Manager,20,36,Yes,3,6,8.4,0.8,5,3.1,78.3
E1604,33,Female,Sales,Analyst,4,55,Yes,8,5,6.3,1.0,4,6.8,44.6
E1605,24,Female,Sales,Developer,2,55,No,8,5,4.8,0.2,2,6.7,46.8
E1606,39,Male,IT,Team Lead,5,48,Yes,8,6,8.2,0.0,4,6.7,44.1
E1607,42,Female,IT,Manager,1,38,Yes,8,7,5.6,0.1,2,5.5,55.5
E1608,36,Male,HR,Executive,25,49,No,6,9,6.1,0.4,3,4.9,66.5
E1609,54,Male,Marketing,Manager,5,45,No,9,7,7.4,0.9,3,6.4,46.3
E1610,56,Female,HR,Developer,6,46,Yes,9,2,5.8,0.0,4,7.6,40.0
E1611,47,Male,Sales,Intern,2,51,Yes,6,6,7.1,0.3,5,5.7,53.8
E1612,29,Male,IT,Developer,26,42,No,3,9,8.4,1.6,6,1.7,85.2
E1613,57,Male,Sales,Analyst,26,41,No,6,7,8.0,1.5,2,5.7,55.2
E1614,51,Male,Sales,Analyst,1,39,Yes,3,2,5.9,1.6,2,4.2,68.8
E1615,44,Male,Finance,Developer,4,30,No,7,3,5.4,1.8,1,5.4,55.7
E1616,35,Male,Finance,Team Lead,7,61,No,9,8,5.4,0.2,0,4.8,67.9
E1617,35,Female,Sales,Team Lead,22,59,No,4,9,5.7,0.3,5,3.6,74.9
E1618,23,Female,IT,Executive,26,37,Yes,5,4,6.5,0.7,5,4.7,60.1
E1619,58,Female,Sales,Analyst,1,50,Yes,9,9,6.1,1.8,1,6.0,51.8
E1620,26,Other,Finance,Executive,1,51,No,6,2,4.7,1.6,3,5.6,56.8
E1621,59,Male,IT,Analyst,8,47,Yes,6,5,4.8,0.6,4,6.2,47.9
E1622,35,Female,Sales,Developer,20,31,No,7,2,5.7,0.2,5,7.1,40.0
E1623,46,Other,Marketing,Team Lead,16,38,Yes,6,1,6.8,1.2,2,6.1,57.0
E1624,41,Male,Marketing,Team Lead,21,32,Yes,3,5,7.0,0.5,1,4.5,60.7
E1625,23,Female,Sales,Developer,13,55,Yes,3,2,6.4,1.1,4,5.4,59.4
E1626,27,Male,IT,Executive,23,50,Yes,4,7,7.7,1.9,6,3.7,72.5
E1627,38,Male,Sales,Executive,24,59,No,4,8,7.7,1.1,4,4.2,64.0
E1628,46,Male,Sales,Manager,26,57,Yes,9,2,6.1,1.8,5,8.9,40.0
E1629,49,Female,Finance,Analyst,23,65,No,4,7,4.6,0.8,0,3.5,72.2
E1630,23,Female,Marketing,Executive,18,55,No,3,4,6.7,1.3,2,5.3,58.0
E1631,56,Female,Finance,Developer,20,63,Yes,8,1,5.9,1.8,4,6.8,41.0
E1632,58,Male,Finance,Executive,10,37,No,8,3,4.7,1.2,6,8.0,40.0
E1633,26,Male,Sales,Team Lead,12,39,Yes,4,1,8.9,1.2,2,6.1,50.5
E1634,22,Male,Finance,Analyst,1,43,No,4,5,5.8,1.4,5,4.4,68.7
E1635,33,Male,Marketing,Intern,10,69,No,3,8,7.1,1.8,1,3.0,70.4
E1636,57,Female,Finance,Manager,9,44,Yes,7,1,6.5,0.2,6,6.8,46.0
E1637,44,Male,Marketing,Analyst,3,46,Yes,9,9,4.7,0.7,4,5.3,57.8
E1638,52,Female,Finance,Team Lead,28,47,No,6,3,4.3,0.8,6,5.8,57.3
E1639,32,Female,Marketing,Team Lead,19,61,No,9,5,7.1,1.8,5,7.2,45.4
E1640,31,Male,Finance,Team Lead,26,67,Yes,5,9,5.2,1.9,4,4.9,61.2
E1641,24,Female,Finance,Team Lead,9,52,No,8,5,5.2,0.2,6,6.6,46.9
E1642,35,Male,IT,Developer,10,52,Yes,8,9,8.8,0.2,1,3.8,67.4
E1643,37,Male,Marketing,Manager,19,64,No,3,8,6.3,1.9,6,2.1,79.8
E1644,31,Male,Marketing,Intern,16,68,Yes,9,7,4.1,0.6,2,6.6,45.3
E1645,50,Female,Marketing,Team Lead,24,44,No,3,1,5.7,0.5,2,4.8,58.3
E1646,31,Male,HR,Team Lead,18,53,Yes,5,4,6.9,0.1,4,6.3,49.3
E1647,33,Female,Finance,Executive,14,57,No,9,9,5.6,0.6,5,5.2,58.3
E1648,51,Female,Marketing,Manager,29,45,No,5,8,4.1,1.4,1,5.1,58.4
E1649,22,Male,HR,Analyst,3,45,No,4,4,6.2,0.9,3,4.2,66.7
E1650,26,Female,IT,Manager,2,69,No,9,1,4.5,1.0,2,8.1,40.0
E1651,41,Female,Marketing,Manager,1,68,No,5,4,7.1,1.8,6,5.3,60.1
E1652,29,Male,Marketing,Intern,18,35,No,6,3,7.1,0.2,3,6.4,49.5
E1653,33,Male,HR,Manager,24,31,No,6,6,4.2,0.1,6,6.0,50.5
E1654,22,Female,Finance,Intern,9,42,No,8,5,5.5,1.7,4,6.0,48.5
E1655,41,Male,IT,Team Lead,13,38,No,6,5,6.1,1.5,3,5.6,55.0
E1656,49,Female,Marketing,Team Lead,2,63,No,9,2,6.8,0.5,5,7.3,45.0
E1657,58,Male,Finance,Developer,7,46,Yes,6,3,5.5,0.6,6,4.8,63.4
E1658,58,Male,IT,Intern,16,56,No,6,6,5.4,0.6,5,5.6,57.5
E1659,33,Male,Sales,Intern,21,58,Yes,4,2,8.9,1.3,6,6.1,53.4
E1660,58,Male,Sales,Analyst,19,66,No,8,4,4.2,0.1,3,8.6,40.0
E1661,49,Female,IT,Executive,25,51,No,3,2,8.9,1.0,5,4.7,65.0
E1662,36,Male,HR,Manager,15,53,No,8,9,4.2,0.3,2,5.9,53.2
E1663,27,Female,IT,Analyst,22,36,Yes,8,3,5.4,1.6,4,4.7,61.2
E1664,41,Female,IT,Intern,11,63,Yes,8,6,6.5,0.8,3,8.7,40.0
E1665,35,Female,HR,Analyst,1,41,No,5,1,4.7,1.1,6,7.8,40.0
E1666,23,Female,HR,Developer,21,52,Yes,3,3,4.7,0.1,2,5.6,59.0
E1667,30,Male,Finance,Executive,7,44,Yes,5,8,5.3,0.1,6,4.4,66.9
E1668,58,Male,Finance,Intern,20,62,No,4,5,8.9,1.4,3,1.9,89.7
E1669,41,Female,HR,Intern,8,42,No,4,8,5.9,1.5,6,3.9,65.4
E1670,47,Male,Sales,Manager,10,52,Yes,7,2,6.8,1.4,2,6.7,49.9
E1671,50,Female,Sales,Executive,5,67,No,7,7,7.5,1.5,5,3.8,71.6
E1672,22,Male,IT,Developer,9,61,Yes,4,9,7.7,0.2,5,3.5,70.2
E1673,56,Female,Marketing,Team Lead,25,64,No,4,7,7.4,1.4,4,4.9,60.4
E1674,27,Female,IT,Analyst,25,30,Yes,5,3,5.7,0.4,6,6.0,51.4
E1675,58,Female,IT,Manager,1,34,No,4,7,4.6,0.2,5,4.6,62.1
E1676,26,Female,Marketing,Intern,2,42,Yes,9,8,5.4,1.5,1,6.6,43.2
E1677,54,Female,HR,Team Lead,19,34,No,3,1,5.1,1.8,2,5.1,62.7
E1678,35,Female,Sales,Developer,14,61,Yes,5,3,4.7,1.4,2,6.6,44.4
E1679,33,Female,IT,Executive,20,50,No,4,5,4.1,1.6,3,6.4,45.7
E1680,41,Male,Marketing,Analyst,10,53,Yes,5,6,8.7,2.0,4,4.3,69.2
E1681,45,Male,Finance,Manager,9,47,Yes,5,3,8.6,0.3,0,4.4,60.6
E1682,55,Male,IT,Intern,10,50,No,6,4,4.3,1.9,5,4.8,60.7
E1683,46,Female,Sales,Intern,29,39,Yes,7,5,4.9,1.2,0,6.7,43.4
E1684,50,Male,HR,Team Lead,6,53,Yes,5,3,4.7,1.6,1,6.4,53.7
E1685,52,Female,IT,Team Lead,17,69,Yes,8,4,5.4,1.3,4,7.2,45.8
E1686,44,Female,IT,Analyst,28,50,Yes,9,5,5.0,1.1,2,6.9,42.3
E1687,59,Female,Marketing,Executive,25,54,Yes,9,2,8.7,1.4,0,7.6,40.0
E1688,41,Female,Finance,Developer,6,52,Yes,5,9,4.4,0.6,1,3.7,72.7
E1689,44,Male,Finance,Executive,4,51,Yes,8,8,5.1,1.8,4,5.1,60.5
E1690,37,Female,HR,Executive,20,33,No,9,6,4.4,0.2,1,6.0,50.9
E1691,29,Female,Sales,Executive,3,63,No,6,3,8.9,0.6,5,4.6,61.9
E1692,42,Male,HR,Analyst,23,35,Yes,4,2,8.6,0.1,0,5.4,56.1
E1693,22,Male,IT,Analyst,19,57,No,5,7,7.6,0.5,3,3.9,71.5
E1694,29,Female,IT,Developer,18,60,No,6,8,6.1,0.4,3,4.0,72.7
E1695,50,Female,Finance,Executive,26,64,Yes,3,1,5.0,0.1,4,4.1,72.7
E1696,53,Male,Sales,Analyst,24,68,Yes,6,6,5.1,1.0,1,6.0,49.8
E1697,59,Female,Marketing,Developer,4,52,No,7,7,6.2,0.9,2,6.4,49.0
E1698,26,Female,Sales,Intern,8,35,Yes,7,9,7.8,0.2,0,3.5,76.0
E1699,43,Male,IT,Developer,17,45,Yes,4,3,5.3,0.5,3,5.1,56.6
E1700,55,Other,Marketing,Executive,5,31,Yes,8,2,5.6,1.9,3,6.5,46.0
E1701,22,Female,Sales,Manager,13,53,No,4,5,7.0,0.2,1,4.2,68.8
E1702,47,Female,Sales,Executive,25,46,Yes,9,1,5.2,0.6,3,8.8,40.0
E1703,31,Female,Marketing,Manager,1,30,No,8,6,6.9,0.1,6,7.6,40.0
E1704,51,Male,IT,Developer,27,35,No,8,9,5.9,0.3,1,4.9,58.3
E1705,39,Male,Sales,Intern,13,34,No,8,9,4.2,1.4,0,6.3,52.6
E1706,38,Male,Marketing,Intern,4,58,No,8,7,6.0,0.7,1,6.6,47.9
E1707,47,Male,IT,Analyst,22,41,Yes,7,7,8.6,0.9,3,4.8,56.9
E1708,29,Male,Marketing,Intern,26,68,No,9,8,5.5,0.3,1,7.3,40.0
E1709,33,Female,Marketing,Team Lead,24,32,Yes,7,2,5.6,1.4,3,6.6,52.7
E1710,48,Female,Sales,Developer,14,30,Yes,5,6,4.3,1.5,5,5.5,55.8
E1711,29,Female,IT,Analyst,3,56,Yes,9,5,7.1,0.4,4,6.2,49.7
E1712,46,Female,Sales,Intern,5,53,Yes,7,5,8.2,0.1,3,6.1,51.2
E1713,25,Female,HR,Developer,7,48,Yes,4,3,5.8,0.2,6,5.6,55.8
E1714,54,Male,HR,Executive,1,37,Yes,7,3,5.2,1.3,6,7.9,40.0
E1715,22,Male,IT,Intern,23,31,Yes,9,6,8.8,0.3,6,7.9,40.8
E1716,40,Female,Marketing,Manager,29,59,No,9,7,7.7,1.0,6,6.9,43.4
E1717,52,Female,Sales,Developer,12,59,Yes,4,1,6.8,0.3,3,6.2,53.4
E1718,37,Male,Sales,Analyst,11,68,No,3,3,5.5,0.3,3,4.4,70.3
E1719,35,Female,IT,Executive,24,61,Yes,9,1,5.1,0.0,4,6.1,52.3
E1720,26,Male,IT,Team Lead,8,30,Yes,7,3,7.6,0.6,5,7.5,40.0
E1721,47,Female,HR,Executive,25,67,Yes,4,5,6.6,0.2,2,6.2,51.0
E1722,49,Female,Finance,Intern,6,42,Yes,8,9,6.6,0.8,3,5.5,54.3
E1723,23,Female,IT,Manager,28,40,No,9,3,4.4,1.2,2,6.9,47.5
E1724,27,Other,Finance,Executive,22,39,Yes,6,9,6.6,0.7,0,5.6,55.8
E1725,30,Female,IT,Team Lead,2,55,No,8,1,8.1,1.4,5,8.3,40.0
E1726,54,Female,Marketing,Analyst,19,49,No,5,6,8.7,1.5,1,2.3,78.6
E1727,46,Female,Marketing,Developer,20,46,Yes,9,9,4.5,1.4,2,6.2,44.8
E1728,34,Female,HR,Manager,20,46,No,4,5,7.2,1.9,6,4.6,60.8
E1729,30,Female,HR,Team Lead,24,33,Yes,8,2,6.8,0.5,5,5.6,57.2
E1730,34,Male,Finance,Intern,14,34,No,7,5,8.5,0.4,0,4.5,67.5
E1731,52,Male,IT,Intern,1,52,No,7,1,7.8,1.2,5,7.8,40.0
E1732,32,Female,Sales,Intern,10,39,Yes,9,9,8.8,1.2,1,5.3,54.8
E1733,25,Male,HR,Manager,16,57,Yes,3,9,8.8,1.0,3,1.5,88.6
E1734,55,Male,Sales,Executive,4,62,Yes,6,6,5.1,0.0,3,4.8,63.7
E1735,59,Other,Sales,Manager,27,55,Yes,9,9,7.6,1.1,6,4.3,67.9
E1736,25,Female,IT,Intern,28,58,No,4,3,6.7,1.9,3,5.1,59.8
E1737,59,Female,Finance,Team Lead,29,56,Yes,8,4,5.1,0.7,4,7.7,44.6
E1738,40,Male,IT,Developer,11,47,Yes,6,6,5.0,1.9,4,6.5,51.8
E1739,27,Male,HR,Developer,16,69,Yes,3,4,4.4,0.7,4,4.0,64.3
E1740,55,Male,Sales,Manager,27,39,No,9,1,8.0,0.3,6,7.4,40.0
E1741,39,Male,IT,Intern,20,34,Yes,5,7,5.6,0.8,4,5.0,56.6
E1742,34,Male,IT,Analyst,1,39,No,6,5,8.3,1.0,0,6.0,55.5
E1743,44,Male,IT,Manager,16,50,No,3,8,7.0,1.3,6,3.4,67.7
E1744,40,Female,HR,Intern,19,53,No,9,9,7.4,1.0,5,6.7,47.8
E1745,32,Female,Finance,Executive,21,67,No,9,5,5.5,1.1,0,8.8,40.0
E1746,22,Male,IT,Developer,22,32,Yes,4,8,6.3,0.0,3,2.1,79.5
E1747,45,Male,HR,Developer,9,69,Yes,9,1,6.1,0.5,1,9.5,40.0
E1748,28,Female,Sales,Developer,9,60,No,5,1,5.2,0.6,4,7.6,40.0
E1749,46,Male,Marketing,Analyst,9,66,No,9,7,8.2,2.0,5,4.8,64.0
E1750,42,Female,HR,Intern,27,31,No,7,6,7.1,0.6,1,5.9,47.9
E1751,36,Male,Marketing,Intern,17,31,Yes,3,5,4.2,1.8,6,5.0,57.3
E1752,22,Male,IT,Intern,12,68,Yes,7,5,8.1,0.6,6,4.5,61.4
E1753,33,Male,IT,Intern,25,63,No,9,9,4.5,0.2,0,6.0,54.0
E1754,28,Male,HR,Analyst,13,49,Yes,5,1,6.0,0.5,4,6.3,48.9
E1755,36,Female,Marketing,Team Lead,8,62,Yes,3,8,6.9,0.5,6,2.0,87.5
E1756,42,Female,IT,Manager,16,33,Yes,3,2,4.0,2.0,0,5.0,58.8
E1757,40,Female,Sales,Manager,18,40,No,9,7,7.3,1.3,0,7.5,40.7
E1758,50,Male,Finance,Intern,29,34,Yes,5,6,7.3,1.9,2,6.1,55.7
E1759,46,Female,Finance,Executive,27,54,Yes,4,2,7.3,1.7,5,4.1,61.9
E1760,54,Female,IT,Developer,1,66,No,3,3,4.8,1.2,0,2.3,81.7
E1761,53,Female,Marketing,Analyst,1,63,Yes,5,4,5.3,1.4,3,6.6,47.1
E1762,56,Male,IT,Executive,12,38,No,6,7,5.2,1.2,6,6.8,43.2
E1763,59,Male,Marketing,Executive,6,35,No,7,8,8.8,1.3,0,5.4,56.3
E1764,47,Female,Sales,Intern,9,47,Yes,3,2,4.3,0.5,4,5.0,60.9
E1765,32,Female,Marketing,Analyst,23,43,No,6,8,6.1,0.8,6,3.6,69.0
E1766,56,Male,IT,Manager,5,48,No,3,9,8.4,1.2,6,3.1,75.4
E1767,29,Male,Sales,Developer,27,43,Yes,4,7,7.8,0.1,3,4.6,60.1
E1768,35,Female,HR,Manager,16,69,Yes,9,1,8.1,1.0,0,7.1,42.6
E1769,31,Female,Finance,Executive,18,46,No,5,6,8.9,1.7,3,4.5,66.8
E1770,23,Male,IT,Developer,17,64,Yes,3,8,5.9,1.0,0,2.8,80.5
E1771,30,Female,IT,Team Lead,18,58,No,5,5,5.5,1.1,5,5.9,56.3
E1772,24,Female,IT,Executive,1,46,No,8,2,4.2,0.4,3,5.7,54.1
E1773,42,Female,Sales,Manager,19,37,Yes,3,5,4.8,1.6,1,4.7,61.4
E1774,47,Female,HR,Manager,22,30,No,4,8,6.8,0.7,2,3.2,76.6
E1775,29,Male,Marketing,Intern,29,65,Yes,4,2,4.8,1.9,3,7.4,44.3
E1776,23,Female,HR,Manager,8,36,No,9,1,7.7,2.0,4,8.1,40.0
E1777,27,Male,Sales,Analyst,3,34,Yes,9,4,4.2,1.8,2,8.3,40.0
E1778,49,Female,IT,Executive,26,53,No,6,4,5.3,0.2,2,5.0,62.1
E1779,50,Female,Finance,Developer,25,57,No,4,9,7.5,0.7,0,2.9,75.1
E1780,47,Male,IT,Manager,26,46,No,5,3,5.3,1.9,3,6.1,49.9
E1781,46,Female,Marketing,Intern,5,66,No,8,4,7.6,1.6,5,6.1,51.1
E1782,33,Other,Finance,Intern,23,49,No,4,3,9.0,1.8,6,4.3,60.9
E1783,26,Male,IT,Manager,8,32,Yes,3,2,8.0,1.1,2,4.8,59.9
E1784,55,Female,Finance,Analyst,19,66,No,4,4,5.7,1.0,4,3.3,77.0
E1785,58,Female,HR,Intern,18,55,No,8,8,8.5,0.2,5,4.6,67.2
E1786,36,Female,Sales,Developer,18,44,No,5,1,4.3,1.7,5,7.3,42.5
E1787,57,Male,IT,Executive,21,37,No,3,8,7.6,1.5,4,2.5,81.4
E1788,36,Male,Marketing,Team Lead,1,42,Yes,6,8,4.1,0.1,6,7.3,40.7
E1789,44,Male,HR,Analyst,15,32,Yes,6,3,4.9,0.4,4,6.4,46.9
E1790,27,Female,IT,Intern,18,30,Yes,6,6,8.9,1.1,0,2.9,78.5
E1791,42,Male,HR,Executive,29,38,No,9,4,5.8,1.4,1,7.7,40.0
E1792,44,Female,Marketing,Team Lead,25,60,Yes,3,1,8.1,0.3,6,3.8,74.7
E1793,37,Male,IT,Manager,7,55,No,6,1,5.9,0.5,3,7.0,45.2
